X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-1.200000e-03,2.000000e-06
300,4.00e-03,8.40e-01,1.60e-03,
301,0.00e+00,8.80e-01,8.00e-04,
302,4.00e-03,8.80e-01,8.00e-04,
303,-4.00e-03,8.00e-01,1.40e-03,
304,4.00e-03,8.00e-01,1.40e-03,
305,0.00e+00,8.40e-01,6.00e-04,
306,4.00e-03,8.40e-01,6.00e-04,
307,0.00e+00,7.20e-01,1.20e-03,
308,4.00e-03,8.00e-01,1.00e-03,
309,-4.00e-03,7.20e-01,6.00e-04,
310,4.00e-03,7.60e-01,8.00e-04,
311,-4.00e-03,6.80e-01,0.00e+00,
312,0.00e+00,7.60e-01,6.00e-04,
313,4.00e-03,6.80e-01,0.00e+00,
314,0.00e+00,7.20e-01,-2.00e-04,
315,4.00e-03,6.40e-01,4.00e-04,
316,4.00e-03,6.80e-01,2.00e-04,
317,0.00e+00,6.00e-01,-2.00e-04,
318,4.00e-03,6.40e-01,2.00e-04,
319,4.00e-03,6.00e-01,-4.00e-04,
320,4.00e-03,6.40e-01,2.00e-04,
321,0.00e+00,5.20e-01,-4.00e-04,
322,4.00e-03,5.60e-01,0.00e+00,
323,0.00e+00,6.40e-01,-8.00e-04,
324,4.00e-03,5.60e-01,-8.00e-04,
325,0.00e+00,4.80e-01,-2.00e-04,
326,4.00e-03,4.80e-01,-4.00e-04,
327,4.00e-03,5.60e-01,-1.00e-03,
328,4.00e-03,5.20e-01,-6.00e-04,
329,0.00e+00,4.00e-01,-1.20e-03,
330,4.00e-03,4.40e-01,-1.00e-03,
331,0.00e+00,4.40e-01,-1.60e-03,
332,4.00e-03,4.40e-01,-1.60e-03,
333,0.00e+00,4.00e-01,-8.00e-04,
334,4.00e-03,4.40e-01,-1.40e-03,
335,4.00e-03,3.60e-01,-1.60e-03,
336,0.00e+00,3.60e-01,-1.80e-03,
337,8.00e-03,3.20e-01,-1.20e-03,
338,8.00e-03,3.20e-01,-1.40e-03,
339,4.00e-03,2.80e-01,-2.20e-03,
340,0.00e+00,3.20e-01,-1.80e-03,
341,8.00e-03,2.40e-01,-2.40e-03,
342,8.00e-03,2.80e-01,-2.00e-03,
343,0.00e+00,2.40e-01,-2.40e-03,
344,1.20e-02,2.80e-01,-2.60e-03,
345,0.00e+00,1.60e-01,-2.00e-03,
346,8.00e-03,2.00e-01,-2.20e-03,
347,4.00e-03,1.60e-01,-2.80e-03,
348,8.00e-03,2.00e-01,-2.20e-03,
349,1.20e-02,1.20e-01,-3.00e-03,
350,8.00e-03,1.20e-01,-2.60e-03,
351,0.00e+00,1.60e-01,-3.40e-03,
352,8.00e-03,8.00e-02,-2.60e-03,
353,8.00e-03,1.60e-01,-3.40e-03,
354,8.00e-03,4.00e-02,-3.00e-03,
355,8.00e-03,8.00e-02,-3.60e-03,
356,8.00e-03,0.00e+00,-3.20e-03,
357,1.20e-02,8.00e-02,-3.80e-03,
358,8.00e-03,4.00e-02,-4.00e-03,
359,1.60e-02,-4.00e-02,-3.40e-03,
360,8.00e-03,4.00e-02,-3.40e-03,
361,1.60e-02,-8.00e-02,-4.20e-03,
362,1.60e-02,-4.00e-02,-4.20e-03,
363,8.00e-03,-1.20e-01,-3.60e-03,
364,8.00e-03,-4.00e-02,-3.60e-03,
365,1.60e-02,-1.20e-01,-4.20e-03,
366,1.20e-02,-1.20e-01,-4.20e-03,
367,1.60e-02,-1.20e-01,-3.80e-03,
368,1.20e-02,-2.00e-01,-4.40e-03,
369,2.00e-02,-1.20e-01,-3.80e-03,
370,1.20e-02,-1.60e-01,-4.00e-03,
371,2.00e-02,-2.40e-01,-4.60e-03,
372,1.20e-02,-1.60e-01,-4.20e-03,
373,2.00e-02,-2.40e-01,-4.60e-03,
374,2.00e-02,-2.40e-01,-4.00e-03,
375,1.60e-02,-3.20e-01,-4.80e-03,
376,1.60e-02,-2.40e-01,-4.20e-03,
377,2.40e-02,-3.20e-01,-4.80e-03,
378,2.40e-02,-2.80e-01,-4.80e-03,
379,1.60e-02,-3.60e-01,-4.20e-03,
380,2.00e-02,-2.80e-01,-4.60e-03,
381,2.80e-02,-3.60e-01,-4.20e-03,
382,2.80e-02,-3.60e-01,-4.20e-03,
383,2.00e-02,-4.00e-01,-4.40e-03,
384,2.80e-02,-4.40e-01,-4.00e-03,
385,3.20e-02,-3.60e-01,-4.60e-03,
386,2.40e-02,-4.00e-01,-4.40e-03,
387,3.20e-02,-4.40e-01,-3.80e-03,
388,3.20e-02,-4.80e-01,-3.80e-03,
389,4.00e-02,-4.40e-01,-4.40e-03,
390,3.60e-02,-4.80e-01,-4.20e-03,
391,4.00e-02,-4.80e-01,-3.60e-03,
392,3.60e-02,-4.80e-01,-4.00e-03,
393,4.40e-02,-5.60e-01,-3.40e-03,
394,4.80e-02,-5.60e-01,-3.80e-03,
395,4.00e-02,-5.20e-01,-3.20e-03,
396,4.40e-02,-5.20e-01,-3.00e-03,
397,5.20e-02,-6.40e-01,-3.60e-03,
398,5.20e-02,-6.00e-01,-3.40e-03,
399,6.00e-02,-6.00e-01,-2.60e-03,
400,5.60e-02,-6.00e-01,-3.00e-03,
401,6.40e-02,-6.80e-01,-2.60e-03,
402,6.00e-02,-6.80e-01,-2.80e-03,
403,6.80e-02,-6.40e-01,-2.00e-03,
404,6.40e-02,-6.40e-01,-2.20e-03,
405,7.20e-02,-7.20e-01,-1.40e-03,
406,6.80e-02,-7.20e-01,-1.80e-03,
407,7.60e-02,-6.80e-01,-1.00e-03,
408,7.60e-02,-7.20e-01,-1.20e-03,
409,8.40e-02,-7.60e-01,-6.00e-04,
410,8.00e-02,-8.00e-01,-4.00e-04,
411,8.80e-02,-7.20e-01,-1.00e-03,
412,8.40e-02,-8.00e-01,-4.00e-04,
413,9.20e-02,-7.60e-01,2.00e-04,
414,9.20e-02,-7.60e-01,0.00e+00,
415,8.80e-02,-8.80e-01,8.00e-04,
416,9.60e-02,-8.40e-01,2.00e-04,
417,8.80e-02,-8.80e-01,1.20e-03,
418,9.60e-02,-8.40e-01,1.00e-03,
419,9.20e-02,-9.20e-01,1.60e-03,
420,9.60e-02,-8.40e-01,1.40e-03,
421,9.20e-02,-9.20e-01,1.80e-03,
422,9.60e-02,-9.20e-01,1.60e-03,
423,8.80e-02,-8.80e-01,2.00e-03,
424,9.20e-02,-8.80e-01,1.60e-03,
425,8.40e-02,-1.00e+00,2.20e-03,
426,8.80e-02,-9.20e-01,2.00e-03,
427,8.00e-02,-1.00e+00,2.60e-03,
428,8.40e-02,-9.60e-01,2.20e-03,
429,7.60e-02,-1.00e+00,2.80e-03,
430,7.60e-02,-9.60e-01,3.00e-03,
431,6.80e-02,-1.00e+00,2.40e-03,
432,6.80e-02,-9.60e-01,2.60e-03,
433,5.60e-02,-1.04e+00,3.20e-03,
434,6.00e-02,-1.04e+00,2.80e-03,
435,4.80e-02,-1.00e+00,3.60e-03,
436,5.20e-02,-1.04e+00,3.20e-03,
437,4.40e-02,-1.00e+00,3.80e-03,
438,4.00e-02,-1.04e+00,3.80e-03,
439,4.40e-02,-1.12e+00,3.20e-03,
440,4.40e-02,-1.08e+00,3.40e-03,
441,3.20e-02,-1.12e+00,4.20e-03,
442,3.20e-02,-1.08e+00,4.20e-03,
443,2.40e-02,-1.12e+00,3.60e-03,
444,3.20e-02,-1.08e+00,3.80e-03,
445,2.00e-02,-1.16e+00,4.20e-03,
446,2.00e-02,-1.16e+00,4.20e-03,
447,2.40e-02,-1.08e+00,3.60e-03,
448,2.40e-02,-1.16e+00,3.60e-03,
449,1.60e-02,-1.08e+00,4.20e-03,
450,2.00e-02,-1.16e+00,4.20e-03,
451,1.20e-02,-1.12e+00,3.80e-03,
452,2.00e-02,-1.16e+00,3.80e-03,
453,1.20e-02,-1.16e+00,4.20e-03,
454,1.60e-02,-1.24e+00,4.40e-03,
455,1.20e-02,-1.12e+00,3.80e-03,
456,1.60e-02,-1.16e+00,4.40e-03,
457,8.00e-03,-1.24e+00,3.80e-03,
458,8.00e-03,-1.24e+00,4.40e-03,
459,1.60e-02,-1.16e+00,3.60e-03,
460,8.00e-03,-1.20e+00,3.80e-03,
461,1.60e-02,-1.24e+00,4.40e-03,
462,1.20e-02,-1.20e+00,4.40e-03,
463,8.00e-03,-1.24e+00,4.00e-03,
464,8.00e-03,-1.20e+00,4.60e-03,
465,4.00e-03,-1.24e+00,4.00e-03,
466,4.00e-03,-1.20e+00,4.60e-03,
467,1.20e-02,-1.24e+00,4.00e-03,
468,8.00e-03,-1.24e+00,4.60e-03,
469,0.00e+00,-1.20e+00,4.20e-03,
470,4.00e-03,-1.24e+00,4.80e-03,
471,8.00e-03,-1.20e+00,4.00e-03,
472,8.00e-03,-1.20e+00,4.60e-03,
473,0.00e+00,-1.28e+00,4.00e-03,
474,0.00e+00,-1.20e+00,4.80e-03,
475,8.00e-03,-1.28e+00,4.00e-03,
476,4.00e-03,-1.28e+00,4.80e-03,
477,0.00e+00,-1.20e+00,4.00e-03,
478,8.00e-03,-1.28e+00,4.20e-03,
479,0.00e+00,-1.20e+00,4.80e-03,
480,4.00e-03,-1.28e+00,4.60e-03,
481,0.00e+00,-1.20e+00,4.00e-03,
482,4.00e-03,-1.28e+00,4.00e-03,
483,-4.00e-03,-1.20e+00,4.60e-03,
484,4.00e-03,-1.28e+00,4.40e-03,
485,0.00e+00,-1.20e+00,4.00e-03,
486,4.00e-03,-1.28e+00,4.40e-03,
487,-4.00e-03,-1.20e+00,4.00e-03,
488,4.00e-03,-1.28e+00,4.00e-03,
489,0.00e+00,-1.20e+00,4.60e-03,
490,-4.00e-03,-1.20e+00,4.80e-03,
491,4.00e-03,-1.28e+00,3.80e-03,
492,4.00e-03,-1.20e+00,4.60e-03,
493,-4.00e-03,-1.28e+00,3.80e-03,
494,0.00e+00,-1.24e+00,4.40e-03,
495,4.00e-03,-1.20e+00,3.80e-03,
496,4.00e-03,-1.20e+00,4.40e-03,
497,-4.00e-03,-1.24e+00,3.80e-03,
498,4.00e-03,-1.20e+00,3.80e-03,
499,-4.00e-03,-1.24e+00,4.40e-03,
500,4.00e-03,-1.24e+00,3.80e-03,
501,-4.00e-03,-1.20e+00,4.40e-03,
502,4.00e-03,-1.20e+00,3.80e-03,
503,-4.00e-03,-1.24e+00,4.40e-03,
504,-4.00e-03,-1.24e+00,3.80e-03,
505,4.00e-03,-1.12e+00,4.20e-03,
506,4.00e-03,-1.16e+00,4.20e-03,
507,-4.00e-03,-1.24e+00,3.60e-03,
508,4.00e-03,-1.24e+00,4.00e-03,
509,-4.00e-03,-1.12e+00,3.40e-03,
510,4.00e-03,-1.20e+00,3.40e-03,
511,-4.00e-03,-1.12e+00,4.00e-03,
512,4.00e-03,-1.16e+00,3.80e-03,
513,-4.00e-03,-1.16e+00,3.40e-03,
514,4.00e-03,-1.16e+00,3.40e-03,
515,-4.00e-03,-1.12e+00,4.00e-03,
516,4.00e-03,-1.16e+00,3.80e-03,
517,-4.00e-03,-1.08e+00,3.20e-03,
518,4.00e-03,-1.08e+00,2.80e-03,
519,-4.00e-03,-1.12e+00,3.80e-03,
520,-4.00e-03,-1.12e+00,3.40e-03,
521,4.00e-03,-1.08e+00,2.80e-03,
522,-4.00e-03,-1.08e+00,3.40e-03,
523,4.00e-03,-1.12e+00,2.80e-03,
524,4.00e-03,-1.12e+00,2.80e-03,
525,-4.00e-03,-1.00e+00,3.40e-03,
526,4.00e-03,-1.04e+00,3.20e-03,
527,-4.00e-03,-1.00e+00,2.60e-03,
528,4.00e-03,-1.04e+00,2.60e-03,
529,-4.00e-03,-1.00e+00,3.20e-03,
530,4.00e-03,-1.04e+00,3.00e-03,
531,-4.00e-03,-9.60e-01,2.20e-03,
532,4.00e-03,-9.60e-01,2.20e-03,
533,-4.00e-03,-1.04e+00,2.60e-03,
534,4.00e-03,-1.00e+00,2.00e-03,
535,-4.00e-03,-9.60e-01,2.60e-03,
536,-4.00e-03,-9.60e-01,1.80e-03,
537,4.00e-03,-1.00e+00,2.40e-03,
538,-4.00e-03,-1.00e+00,2.40e-03,
539,0.00e+00,-9.20e-01,1.80e-03,
540,-4.00e-03,-1.00e+00,2.20e-03,
